fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2013-09-05,Proyecto de Ley Reformatoria a la Ley Orgánica Electorial y de Organizaciones Políticas de la República del Ecuador. Código de la Democracia,AN-2014-144,"bayron eduardo pacheco ordonez, fanny uribe lopez, gozoso andrade",ASAMBLEÍSTA/S,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/04c21e91-e039-439a-94b7-c95a116484e4/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20Electorial%20y%20de%20Organizaciones%20Pol%EDticas%20de%20la%20Rep%FAblica%20del%20Ecuador.%20C%F3digo%20de%20la%20Democracia%20Tr.%20151305.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7485d5c6-5876-47ec-8dc8-ad08e69eba71/Informe%20Primer%20Debate.docx,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8c5cbafc-d38d-45f9-a486-678e80db21a3/inf-2d-ref-ley-electoral-27-12-2017.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a73b476c-ed0d-4d1b-bc07-ea8965b61935/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia-1.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/05492f95-88cf-45f8-b5ca-ccb4a5471886/RD_391648moreno_391648_557040.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1b5e8d0d-ff22-45c3-a77e-469a6cb94240/2020-01-30-C%F3digo%20%20de%20la%20Democracia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ae4b86dd-b22e-4a60-9ae9-8cda76d16744/2020-02-03-SRO134_20190103.pdf,2.0,fanny uribe lopez,90.0,Sin bancada,AVANZA
2013-05-16,Proyecto de Ley Orgánica Reformatoria a la Ley de Minería y al Ley Reformatoria para la Equidad Tributaria en el Ecuador,AN-2014-129,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5795a212-884c-480c-821b-985897d9a8a3/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20de%20Miner%EDa%20y%20al%20Ley%20Reformatoria%20para%20la%20Equidad%20Tributaria%20en%20el%20Ecuador%20%20Tr.%20137255.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7c5b6cea-36a2-4517-97c7-b217c3e9449a/Informe%20Primer%20Debate%20Tr.%20138956.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d0627751-118a-4119-96e7-11db84265fa6/Informe%20Segundo%20Debate%20Tr.%20140544.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2cc9d5e4-9133-4847-87e7-d1a336990e27/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e784ded6-0d8d-4aac-a714-21d9f23466ab/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Republica%20Tr.%20142910.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/61946620-c336-4915-bcb7-097219936e09/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d3ca1336-8acf-437b-9b08-0a8bed2363b0/Registro%20Oficial%20No.%2037%20%20LEY%20REFORMATORIA%20A%20LA%20LEY%20DE%20MINER%CDA.pdf,2.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2013-04-05,Proyecto de Ley para la Presentación y Control de las Declaraciones Patrimoniales Juradas,AN-2014-128,fabian jaramillo palacios,PRESIDENTE DE LA FUNCIÓN DE TRANSPARENCIA Y CONTROL SOCIAL,"Comisión de Transparencia, Participación Ciudadana y Control Social",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/886a253c-7fcb-49f3-b02c-d4cd19f08569/Proyecto%20de%20Ley%20para%20la%20Presentaci%F3n%20y%20Control%20de%20las%20Declaraciones%20Patrimoniales%20Juradas%20Tr.%20133542.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d370106-3681-470a-b5c8-ace99c8f63d2/Informe%20Primer%20Debate%20Tr.%20234132.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/596bf857-878c-464d-8977-2ab93392adb4/Informe%20Segundo%20Debate%20Tr.%20237522.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c4f4dc23-9d02-44d4-bea3-ff52866acacc/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/52a6b423-94cb-4c90-83c4-c00bf33f0938/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20240730.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6b878fd3-ffca-4700-bb03-525df63f96fa/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/430c7e6b-c51e-4a41-a8f0-2dab62761747/Registro%20Oficial%20N%B0%20729.%20Ley%20para%20la%20Presentaci%F3n%20y%20Control%20de%20las%20Declaraciones%20Patrimoniales%20Juradas.pdf,1.0,,,,
2013-04-05,Proyecto de Ley para el Fortalecimiento y Optimización del Sector Societario y Bursátil,AN-2014-127,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d6762864-bc36-4693-826a-e848bd4340db/Proyecto%20de%20Ley%20para%20el%20Fortalecimiento%20y%20Optimizaci%F3n%20del%20Sector%20Societario%20y%20Burs%E1til%20Tr.%20133645.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9376e9c4-9693-46a6-8e86-db659378f0e1/Informe%20Primer%20Debate%20Tr.%20145204.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6712b18f-1588-4bdb-9100-ade2f388911a/Informe%20Segundo%20Debate%20Tr.%20154603.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/da85df7a-a050-4427-aa68-02adb422d576/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ee5aa76c-453a-4d93-832c-7efeb47c7fa6/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Republica%20Tr.%20173882.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1f4e60b7-9b55-4fdd-a123-48ffb9157ef0/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8ca59995-f853-490c-9376-afe3e2bfb193/Registro%20Oficial%20No.%20249%20Ley%20fortalecimiento%20sector%20societario%20y%20busrsatil.pdf,1.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2013-04-02,Proyecto de Ley Reformatoria a la Ley Orgánica de la Economía Popular y Solidaria y del Sector FiNAciero Popular y Solidario,AN-2014-126,paola verenice  pabon caranqui,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,Archivado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/060accfe-be0a-49d2-a439-62b8f321b92c/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20la%20Econom%EDa%20Popular%20y%20Solidaria%20y%20del%20Sector%20FiNAciero%20Popular%20y%20Solidario%20Tr.%20133056.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e2f558a1-0082-4d65-96e7-72216630b665/Informe%20Primer%20Debate%20Tr.%20234278.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7dceab60-3672-4f88-ab01-0a69fa2d160c/Informe%20Segundo%20Debate%20Tr.%20271092.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dddadbd4-8f69-4107-acc4-c9a53e1eaa24/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/790c33e4-ba73-406f-952a-ae2f227b5ac4/Objeci%F3n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20275224.pdf,0,,0,,1.0,paola pabon caranqui,86.0,PAIS,PAIS
2013-02-21,Proyecto de Ley Reformatoria a la Ley de Personal de las Fuerzas Armadas,AN-2014-123,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Relaciones Internacionales y Movilidad Humana,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/36b059c5-b0ab-424a-894a-1a9ffac594bc/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Personal%20de%20las%20Fuerzas%20Armadas%20Tr.%20130297.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dda3498e-3dbf-4161-97b8-cad75faae771/Informe%20Primer%20Debate%20Tr.%20144185.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1fdf6c91-67ff-476a-bc85-0305177e772c/Informe%20Segundo%20Debate%20Tr.%20199395.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e290b3ba-3d7d-4970-bb2c-db5695cf5404/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/16d46961-c4c4-4c6d-bc3a-6ddfc89d7710/Objecci%F3n%20Parcial%20Presidente%20de%20la%20Republica%20Tr.%20201363.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/587cee9e-2d12-4242-a86b-55ee09d511a6/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/54d61121-be29-416c-848e-6b861a2a3a25/Registro%20Oficial%20N%B0%20441%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Personal%20de%20las%20Fuerzas%20Armadas.pdf,1.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2013-01-22,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de la Función Legislativa para la Coordinación con la Representación Parlamentaria Regional Andina del Ecuador,AN-2014-122,salgado andrade silvia,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/91435d20-53b3-4572-ab45-8de54476a021/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20la%20Funci%F3n%20Legislativa%20para%20la%20Coordinaci%F3n%20con%20la%20Representaci%F3n%20Parlamentaria%20Regional%20Andina%20del%20Ecuador%20Tr.%20128912.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5519ee33-38e0-4926-b87d-53e5debe08de/Informe%20Primer%20Debate%20Tr.%20255402.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5833a6e0-9b15-4de6-bed8-7c70905dec3e/RD_280592jimenez_280592_406389.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/903357ba-0e03-424a-b12a-09d9d99841a4/17052017180959905.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/eb162d19-d428-4d95-ab97-f4d03fd87ae5/RD_286626moreno_286626_414068.pdf,0,,0,,1.0,salgado andrade silvia betzabeth,95.0,Aliados PAIS,PSE
2012-11-06,"Proyecto de Ley de Reformas a la Ley de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2014-219,paco fierro oviedo,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6d6756a4-9649-404a-b4a3-5bb4585e57a5/Proyecto%20de%20Ley%20de%20Reformas%20a%20la%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial-Tr.%20122723.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6d10a069-115a-4e4b-aff1-79c4e2b4631c/Informe%20Primer%20Debate%20Tr.%2093836.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ba421806-b922-4afd-a9c9-cb7008cfbcb0/Informe%20Segundo%20Debate%20Tr.%20130384.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f0dae7a8-534a-44ed-9f9d-65d1229c3ecf/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b76ade9e-eb68-4672-8cff-e46e07e79e4d/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20199504.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/27fbed91-f26c-4e1c-907d-922e05590370/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/481eeffb-2de3-4077-83f0-c06fe15ce1bf/Registro%20Oficial%20N%B0%20407%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial.pdf",1.0,paco fierro oviedo,100.0,Sin bancada,PSP
2012-11-01,"Proyecto de Ley Orgánica de Pesca, Manglar, Acuacultura y Recolección",AN-2020-1863,de la cruz jose pedro,ASAMBLEÍSTA/S,Comisión de Soberanía Alimentaria y Desarrollo del Sector Agropecuario y Pesquero,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3a6a2c9b-fe63-4720-83c9-0baa07088962/pp%20Ley%20Org%E1nica%20de%20Pesca%20T122392-%2001-11-2012.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a40f61e3-c1d5-4360-9f0d-d4be3b792076/inf-1d-des-acu-2019-11-18.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b7b8fcca-8c15-4054-9e3f-a0194bb399ca/2020-01-27-inf-2d-RD_394736plaza.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4a16ef4e-ddd3-4e19-a91b-415ce639df07/2020-02-18-ap-acu-pes.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c67b2172-4d61-44a7-9324-d8815b391f3e/2020-03-18-op-399321moreno.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0d45b3e1-e6d1-4ef3-b7ba-7275d529fa4c/TD-TEX~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f23d204b-1cf6-495a-b582-a7e6ec390790/SRO187_20200421.pdf,1.0,plaza gomez de la torre maria jose,86.0,BAN,CREO
2012-10-26,Proyecto de Ley de Redistribución del Gasto Social,AN-2014-301,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9e097eb3-d273-46d6-8c7d-d5d4a5c98581/Proyecto%20de%20Ley%20de%20Redistribuci%F3n%20del%20Gasto%20Social%20Tr.%20121784.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/75a20824-ef08-4b9b-a37f-7dae1bd1a54b/Informe%20Primer%20Debate%20Tr.%20122621.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e704faf0-4244-4435-a7ef-a06ac62f135b/Informe%20Segundo%20Debate%20Tr.%20123738.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a3cca211-563d-41e1-85e1-f3f8fd30631b/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b1dfc941-6d22-405c-be1e-d38d5e225e6a/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20124709.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/80a55cf9-01d1-474f-9b9f-7021cbbdbe4f/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/de3ff53c-04d7-4771-82ca-49ca6ea1f983/REGISTRO%20OFICIAL%20No.%20847%20Ley%20de%20Redistribuci%F3n%20del%20Gasto%20Social.pdf,1.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2012-07-18,Proyecto de Ley Orgánica Reformatoria del Código Orgánico de la Función Judicial y del Código de Procedimiento Penal,AN-2014-265,ramirez romero carlos miguel,PRESIDENTE DE LA CORTE NACIONAL DE JUSTICIA,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/02db4435-8c85-4286-8aa7-dccf8d0c0bf2/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20del%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial%20y%20del%20C%F3digo%20de%20Procedimiento%20Penal%20Tr.%20111135.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ec8d97b1-9a67-488a-a0dd-b8019ae8e3b7/Informe%20Primer%20Debate%20Tr.%20126831.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2dca4738-7497-4af2-b460-a1d53c8ad352/Informe%20Segundo%20Debate%20Tr.%20132480.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e6e00797-27ac-495f-ab8c-a81a4a6b46d3/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b0e4fd3b-9a9d-4428-a955-a2b5504c8267/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20%20Tr.%20143030.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f26c32a1-4bc9-44af-9c08-b3a66c849a9f/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/46410d4a-72ee-49c5-8e87-4da01a5898d5/Registro%20Oficial%20No.38%20LEY%20REFORMATORIA%20C%D3DIGO%20FUNCI%D3N%20JUDICIAL.pdf,1.0,,,,
2012-07-11,Proyecto de Ley del Sistema Nacional Descentralizado de Gestión de Riesgos,AN-2014-257,molina crespo maria elizabeth,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/84245b14-2566-4acb-876d-07cb9949d23a/Proyecto%20de%20Ley%20del%20Sistema%20Nacional%20Descentralizado%20de%20Gesti%F3n%20de%20Riesgos%20Tr.%20110405.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/62f9c92e-098e-4dae-af9a-66793c250bce/Informe%20Primer%20Debate%20Tr.%20128854.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a35d00fe-7214-4497-8eec-6e7bdb89f28d/Informe%20Segundo%20Debate%20Tr.%20135907.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/519332a5-a2e6-43b3-b80d-dcb603d1c83a/AP-LEY~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7a167866-d067-47e7-b61c-0eeb8a4a6843/op-proyecto%20del%20riesgo%20de%20desastres_compressed.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6dedcdc3-21f0-41d3-b7c3-2cd2547b4922/inf%20no%20vinc%20objecion%20parcial.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3db203f4-1050-4f8f-85c2-c5706f008dc2/RO%20-%20ley%20del%20riesgo%20de%20desastres.pdf,1.0,,,,ID
2012-07-02,Proyecto de Ley para la Defensa de los Derechos Laborales,AN-2014-290,correa delgado rafael,PRESIDENTE DE LA REPÚBLICA DEL ECUADOR,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1821487e-391a-4b35-94ee-f002bbe57f95/Proyecto%20de%20Ley%20para%20la%20Defensa%20de%20los%20Derechos%20Laborales%20Tr.%20108924.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fb7e4e67-8eee-4ba2-bffb-77440fed976a/Informe%20Primer%20Debate%20Tr.%20110418.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9f2494d4-e5d3-43d8-a590-2bf97ac34f85/Informe%20Segundo%20Debate%20Tr.%20111996.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f3728651-b67f-4fbd-b344-2eeef0e7d908/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/65a76483-97b1-43a2-a95d-36cdc50a032d/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20114755.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a0329fbb-d066-43e3-9454-de86ae894950/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/889694b0-f1b3-463e-9c39-1db79b61c0b0/Registro%20Oficial%20N%B0%20797%20Ley%20Org%E1nica%20para%20la%20Defensa%20de%20los%20Derechos%20Laborales.pdf,1.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2012-06-05,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito y Seguridad Vial",AN-2014-217,murillo ilbay marco ramiro,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c747897e-0fbc-44f3-8bdc-84142729a0f0/Proyecto%20de%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial-Tr.%20105931.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b3f042e1-9259-4d4c-83a6-a9ab0193966e/Informe%20Primer%20Debate%20Tr.%2093836.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0eabc433-0795-496d-929c-e25b489d7d12/Informe%20Segundo%20Debate%20Tr.%20130384.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b914ce80-86f2-43ec-92c3-6ae675965717/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d3299d40-2f80-46d3-84df-787bb52484b5/Objeci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20199504.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4dc63a7f-ce19-42af-a2b5-031b95f82c8c/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f992ccfe-a246-4bb6-8b33-8a9b31d06a03/Registro%20Oficial%20N%B0%20407%20Ley%20Org%E1nica%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial.pdf",1.0,,,Alianza Libertad,Amauta Yuyai
